Date,Time,Nitrogen oxides as nitrogen dioxide,Status
05/04/2016,08:00:00,23.83358,V ugm-3
05/04/2016,09:00:00,24.50056,V ugm-3
05/04/2016,10:00:00,22.98873,V ugm-3
05/04/2016,11:00:00,22.32174,V ugm-3
05/04/2016,12:00:00,19.69827,V ugm-3
05/04/2016,13:00:00,17.34159,V ugm-3
05/04/2016,14:00:00,15.96316,V ugm-3
05/04/2016,15:00:00,18.00858,V ugm-3
05/04/2016,16:00:00,18.72003,V ugm-3
05/04/2016,17:00:00,19.07575,V ugm-3
05/04/2016,18:00:00,20.85438,V ugm-3
05/04/2016,19:00:00,23.65571,V ugm-3
05/04/2016,20:00:00,28.36907,V ugm-3
05/04/2016,21:00:00,47.93394,V ugm-3
05/04/2016,22:00:00,55.31524,V ugm-3
05/04/2016,23:00:00,43.26505,V ugm-3
05/04/2016,24:00:00,17.11927,V ugm-3
06/04/2016,01:00:00,15.03735,V ugm-3
06/04/2016,02:00:00,16.33466,V ugm-3
06/04/2016,03:00:00,9.02174,V ugm-3
06/04/2016,04:00:00,5.48362,V ugm-3
06/04/2016,05:00:00,6.14773,V ugm-3
06/04/2016,06:00:00,11.18956,V ugm-3
06/04/2016,07:00:00,No data,V ugm-3
06/04/2016,08:00:00,28.54088,V ugm-3
06/04/2016,09:00:00,20.07838,V ugm-3
06/04/2016,10:00:00,13.57732,V ugm-3
06/04/2016,11:00:00,14.59429,V ugm-3
06/04/2016,12:00:00,15.61222,V ugm-3
06/04/2016,13:00:00,13.04755,V ugm-3
06/04/2016,14:00:00,11.40998,V ugm-3
06/04/2016,15:00:00,13.62178,V ugm-3
06/04/2016,16:00:00,16.80609,V ugm-3
06/04/2016,17:00:00,19.32677,V ugm-3
06/04/2016,18:00:00,16.49627,V ugm-3
06/04/2016,19:00:00,13.7547,V ugm-3
06/04/2016,20:00:00,12.73725,V ugm-3
06/04/2016,21:00:00,11.41045,V ugm-3
06/04/2016,22:00:00,11.05664,V ugm-3
06/04/2016,23:00:00,13.48886,V ugm-3
06/04/2016,24:00:00,11.85272,V ugm-3
07/04/2016,01:00:00,14.52926,V ugm-3
07/04/2016,02:00:00,9.80603,V ugm-3
07/04/2016,03:00:00,6.78173,V ugm-3
07/04/2016,04:00:00,5.58546,V ugm-3
07/04/2016,05:00:00,6.11713,V ugm-3
07/04/2016,06:00:00,10.76594,V ugm-3
07/04/2016,07:00:00,19.04515,V ugm-3
07/04/2016,08:00:00,26.35043,V ugm-3
07/04/2016,09:00:00,30.99923,V ugm-3
07/04/2016,10:00:00,17.98276,V ugm-3
07/04/2016,11:00:00,23.34015,V ugm-3
07/04/2016,12:00:00,17.36263,V ugm-3
07/04/2016,13:00:00,15.41475,V ugm-3
07/04/2016,14:00:00,16.52161,V ugm-3
07/04/2016,15:00:00,18.16014,V ugm-3
07/04/2016,16:00:00,16.47762,V ugm-3
07/04/2016,17:00:00,18.60193,V ugm-3
07/04/2016,18:00:00,16.25577,V ugm-3
07/04/2016,19:00:00,21.17042,V ugm-3
07/04/2016,20:00:00,21.30334,V ugm-3
07/04/2016,21:00:00,20.37338,V ugm-3
07/04/2016,22:00:00,22.23329,V ugm-3
07/04/2016,23:00:00,18.9567,V ugm-3
07/04/2016,24:00:00,32.15056,V ugm-3
08/04/2016,01:00:00,48.94598,V ugm-3
08/04/2016,02:00:00,14.49293,V ugm-3
08/04/2016,03:00:00,17.43292,V ugm-3
08/04/2016,04:00:00,11.62704,V ugm-3
08/04/2016,05:00:00,14.15298,V ugm-3
08/04/2016,06:00:00,37.02313,V ugm-3
08/04/2016,07:00:00,80.28149,V ugm-3
08/04/2016,08:00:00,67.11823,V ugm-3
08/04/2016,09:00:00,85.24538,V ugm-3
08/04/2016,10:00:00,47.66046,V ugm-3
08/04/2016,11:00:00,32.72383,V ugm-3
08/04/2016,12:00:00,32.23662,V ugm-3
08/04/2016,13:00:00,25.80967,V ugm-3
08/04/2016,14:00:00,29.71021,V ugm-3
08/04/2016,15:00:00,26.03152,V ugm-3
08/04/2016,16:00:00,28.51346,V ugm-3
08/04/2016,17:00:00,26.91796,V ugm-3
08/04/2016,18:00:00,31.97031,V ugm-3
08/04/2016,19:00:00,44.15963,V ugm-3
08/04/2016,20:00:00,60.33651,V ugm-3
08/04/2016,21:00:00,59.1847,V ugm-3
08/04/2016,22:00:00,56.03721,V ugm-3
08/04/2016,23:00:00,42.78502,V ugm-3
08/04/2016,24:00:00,30.41927,V ugm-3
09/04/2016,01:00:00,30.9621,V ugm-3
09/04/2016,02:00:00,34.92607,V ugm-3
09/04/2016,03:00:00,32.23375,V ugm-3
09/04/2016,04:00:00,19.58878,V ugm-3
09/04/2016,05:00:00,9.11784,V ugm-3
09/04/2016,06:00:00,6.41118,V ugm-3
09/04/2016,07:00:00,10.93663,V ugm-3
09/04/2016,08:00:00,11.95647,V ugm-3
09/04/2016,09:00:00,12.04588,V ugm-3
09/04/2016,10:00:00,12.88834,V ugm-3
09/04/2016,11:00:00,12.17832,V ugm-3
09/04/2016,12:00:00,14.44177,V ugm-3
09/04/2016,13:00:00,21.6299,V ugm-3
09/04/2016,14:00:00,22.20604,V ugm-3
09/04/2016,15:00:00,33.0327,V ugm-3
09/04/2016,16:00:00,28.32938,V ugm-3
09/04/2016,17:00:00,34.27535,V ugm-3
09/04/2016,18:00:00,22.47283,V ugm-3
09/04/2016,19:00:00,25.31242,V ugm-3
09/04/2016,20:00:00,21.8068,V ugm-3
09/04/2016,21:00:00,32.85532,V ugm-3
09/04/2016,22:00:00,47.8082,V ugm-3
09/04/2016,23:00:00,56.72666,V ugm-3
09/04/2016,24:00:00,62.13952,V ugm-3
10/04/2016,01:00:00,81.81675,V ugm-3
10/04/2016,02:00:00,73.46614,V ugm-3
10/04/2016,03:00:00,73.49546,V ugm-3
10/04/2016,04:00:00,51.9086,V ugm-3
10/04/2016,05:00:00,72.34079,V ugm-3
10/04/2016,06:00:00,55.46202,V ugm-3
10/04/2016,07:00:00,58.34846,V ugm-3
10/04/2016,08:00:00,49.24353,V ugm-3
10/04/2016,09:00:00,35.78431,V ugm-3
10/04/2016,10:00:00,26.72384,V ugm-3
10/04/2016,11:00:00,23.03702,V ugm-3
10/04/2016,12:00:00,19.92729,V ugm-3
10/04/2016,13:00:00,16.01862,V ugm-3
10/04/2016,14:00:00,13.26462,V ugm-3
10/04/2016,15:00:00,13.97512,V ugm-3
10/04/2016,16:00:00,16.37387,V ugm-3
10/04/2016,17:00:00,11.79869,V ugm-3
10/04/2016,18:00:00,14.10851,V ugm-3
10/04/2016,19:00:00,16.99639,V ugm-3
10/04/2016,20:00:00,17.12978,V ugm-3
10/04/2016,21:00:00,15.26366,V ugm-3
10/04/2016,22:00:00,16.41881,V ugm-3
10/04/2016,23:00:00,28.7224,V ugm-3
10/04/2016,24:00:00,24.50247,V ugm-3
11/04/2016,01:00:00,20.96483,V ugm-3
11/04/2016,02:00:00,18.83048,V ugm-3
11/04/2016,03:00:00,15.02125,V ugm-3
11/04/2016,04:00:00,12.39778,V ugm-3
11/04/2016,05:00:00,14.39873,V ugm-3
11/04/2016,06:00:00,19.37888,V ugm-3
11/04/2016,07:00:00,33.43002,V ugm-3
11/04/2016,08:00:00,49.17085,V ugm-3
11/04/2016,09:00:00,68.06874,V ugm-3
11/04/2016,10:00:00,57.75272,V ugm-3
11/04/2016,11:00:00,37.87658,V ugm-3
11/04/2016,12:00:00,27.29377,V ugm-3
11/04/2016,13:00:00,26.13766,V ugm-3
11/04/2016,14:00:00,31.25121,V ugm-3
11/04/2016,15:00:00,32.76304,V ugm-3
11/04/2016,16:00:00,38.00998,V ugm-3
11/04/2016,17:00:00,39.69968,V ugm-3
11/04/2016,18:00:00,34.40827,V ugm-3
11/04/2016,19:00:00,35.74223,V ugm-3
11/04/2016,20:00:00,31.82926,V ugm-3
11/04/2016,21:00:00,30.45083,V ugm-3
11/04/2016,22:00:00,22.62488,V ugm-3
11/04/2016,23:00:00,22.13575,V ugm-3
11/04/2016,24:00:00,20.40159,V ugm-3
12/04/2016,01:00:00,19.98499,V ugm-3
12/04/2016,02:00:00,20.75572,V ugm-3
12/04/2016,03:00:00,16.91367,V ugm-3
12/04/2016,04:00:00,16.73533,V ugm-3
12/04/2016,05:00:00,12.64019,V ugm-3
12/04/2016,06:00:00,17.09058,V ugm-3
12/04/2016,07:00:00,46.38147,V ugm-3
12/04/2016,08:00:00,64.18637,V ugm-3
12/04/2016,09:00:00,89.02496,V ugm-3
12/04/2016,10:00:00,37.1221,V ugm-3
12/04/2016,11:00:00,36.41018,V ugm-3
12/04/2016,12:00:00,49.00686,V ugm-3
12/04/2016,13:00:00,33.11637,V ugm-3
12/04/2016,14:00:00,29.7781,V ugm-3
12/04/2016,15:00:00,27.64136,V ugm-3
12/04/2016,16:00:00,28.70949,V ugm-3
12/04/2016,17:00:00,27.28516,V ugm-3
12/04/2016,18:00:00,25.45968,V ugm-3
12/04/2016,19:00:00,31.06856,V ugm-3
12/04/2016,20:00:00,35.78718,V ugm-3
12/04/2016,21:00:00,57.28703,V ugm-3
12/04/2016,22:00:00,111.81575,V ugm-3
12/04/2016,23:00:00,71.35298,V ugm-3
12/04/2016,24:00:00,62.8065,V ugm-3
13/04/2016,01:00:00,49.18631,V ugm-3
13/04/2016,02:00:00,42.53145,V ugm-3
13/04/2016,03:00:00,41.40276,V ugm-3
13/04/2016,04:00:00,70.54591,V ugm-3
13/04/2016,05:00:00,52.49813,V ugm-3
13/04/2016,06:00:00,107.57573,V ugm-3
13/04/2016,07:00:00,226.19807,V ugm-3
13/04/2016,08:00:00,402.03667,V ugm-3
13/04/2016,09:00:00,140.50659,V ugm-3
13/04/2016,10:00:00,101.11435,V ugm-3
13/04/2016,11:00:00,20.9041,V ugm-3
13/04/2016,12:00:00,14.7994,V ugm-3
13/04/2016,13:00:00,14.93328,V ugm-3
13/04/2016,14:00:00,18.72051,V ugm-3
13/04/2016,15:00:00,23.40039,V ugm-3
13/04/2016,16:00:00,25.04849,V ugm-3
13/04/2016,17:00:00,33.38173,V ugm-3
13/04/2016,18:00:00,37.97125,V ugm-3
13/04/2016,19:00:00,31.37648,V ugm-3
13/04/2016,20:00:00,34.67363,V ugm-3
13/04/2016,21:00:00,44.92319,V ugm-3
13/04/2016,22:00:00,34.62916,V ugm-3
13/04/2016,23:00:00,31.91054,V ugm-3
13/04/2016,24:00:00,29.46015,V ugm-3
14/04/2016,01:00:00,27.387,V ugm-3
14/04/2016,02:00:00,30.00713,V ugm-3
14/04/2016,03:00:00,26.31504,V ugm-3
14/04/2016,04:00:00,16.71382,V ugm-3
14/04/2016,05:00:00,21.76043,V ugm-3
14/04/2016,06:00:00,28.72671,V ugm-3
14/04/2016,07:00:00,29.75372,V ugm-3
14/04/2016,08:00:00,47.83975,V ugm-3
14/04/2016,09:00:00,37.79148,V ugm-3
14/04/2016,10:00:00,39.93587,V ugm-3
14/04/2016,11:00:00,51.01068,V ugm-3
14/04/2016,12:00:00,35.87181,V ugm-3
14/04/2016,13:00:00,28.77117,V ugm-3
14/04/2016,14:00:00,33.23734,V ugm-3
14/04/2016,15:00:00,39.08672,V ugm-3
14/04/2016,16:00:00,45.47303,V ugm-3
14/04/2016,17:00:00,43.01691,V ugm-3
14/04/2016,18:00:00,34.75538,V ugm-3
14/04/2016,19:00:00,29.44103,V ugm-3
14/04/2016,20:00:00,20.73341,V ugm-3
14/04/2016,21:00:00,24.797,V ugm-3
14/04/2016,22:00:00,28.81564,V ugm-3
14/04/2016,23:00:00,21.53714,V ugm-3
14/04/2016,24:00:00,18.85725,V ugm-3
15/04/2016,01:00:00,15.92029,V ugm-3
15/04/2016,02:00:00,20.44973,V ugm-3
15/04/2016,03:00:00,13.61031,V ugm-3
15/04/2016,04:00:00,9.31866,V ugm-3
15/04/2016,05:00:00,12.80562,V ugm-3
15/04/2016,06:00:00,17.27609,V ugm-3
15/04/2016,07:00:00,37.25885,V ugm-3
15/04/2016,08:00:00,75.16842,V ugm-3
15/04/2016,09:00:00,86.92552,V ugm-3
15/04/2016,10:00:00,77.89517,V ugm-3
15/04/2016,11:00:00,77.67188,V ugm-3
15/04/2016,12:00:00,52.63726,V ugm-3
15/04/2016,13:00:00,61.53325,V ugm-3
15/04/2016,14:00:00,67.03217,V ugm-3
15/04/2016,15:00:00,57.91241,V ugm-3
15/04/2016,16:00:00,80.08594,V ugm-3
15/04/2016,17:00:00,68.50718,V ugm-3
15/04/2016,18:00:00,68.2839,V ugm-3
15/04/2016,19:00:00,43.24928,V ugm-3
15/04/2016,20:00:00,40.12042,V ugm-3
15/04/2016,21:00:00,31.58111,V ugm-3
15/04/2016,22:00:00,30.37433,V ugm-3
15/04/2016,23:00:00,26.75348,V ugm-3
15/04/2016,24:00:00,28.09463,V ugm-3
16/04/2016,01:00:00,24.05861,V ugm-3
16/04/2016,02:00:00,21.91088,V ugm-3
16/04/2016,03:00:00,15.3765,V ugm-3
16/04/2016,04:00:00,12.8257,V ugm-3
16/04/2016,05:00:00,12.15442,V ugm-3
16/04/2016,06:00:00,13.22828,V ugm-3
16/04/2016,07:00:00,13.31817,V ugm-3
16/04/2016,08:00:00,11.6629,V ugm-3
16/04/2016,09:00:00,13.45253,V ugm-3
16/04/2016,10:00:00,15.19768,V ugm-3
16/04/2016,11:00:00,13.31817,V ugm-3
16/04/2016,12:00:00,14.83957,V ugm-3
16/04/2016,13:00:00,18.82283,V ugm-3
16/04/2016,14:00:00,14.39252,V ugm-3
16/04/2016,15:00:00,12.33371,V ugm-3
16/04/2016,16:00:00,13.40758,V ugm-3
16/04/2016,17:00:00,17.79342,V ugm-3
16/04/2016,18:00:00,22.62679,V ugm-3
16/04/2016,19:00:00,20.79222,V ugm-3
16/04/2016,20:00:00,31.97987,V ugm-3
16/04/2016,21:00:00,46.5689,V ugm-3
16/04/2016,22:00:00,61.11394,V ugm-3
16/04/2016,23:00:00,64.78355,V ugm-3
16/04/2016,24:00:00,35.91818,V ugm-3
17/04/2016,01:00:00,37.94974,V ugm-3
17/04/2016,02:00:00,38.24936,V ugm-3
17/04/2016,03:00:00,97.74357,V ugm-3
17/04/2016,04:00:00,38.11373,V ugm-3
17/04/2016,05:00:00,82.10793,V ugm-3
17/04/2016,06:00:00,95.5485,V ugm-3
17/04/2016,07:00:00,62.88874,V ugm-3
17/04/2016,08:00:00,39.27893,V ugm-3
17/04/2016,09:00:00,7.33683,V ugm-3
17/04/2016,10:00:00,6.08223,V ugm-3
17/04/2016,11:00:00,7.87424,V ugm-3
17/04/2016,12:00:00,9.93496,V ugm-3
17/04/2016,13:00:00,14.41499,V ugm-3
17/04/2016,14:00:00,14.10134,V ugm-3
17/04/2016,15:00:00,11.32343,V ugm-3
17/04/2016,16:00:00,11.72697,V ugm-3
17/04/2016,17:00:00,11.77192,V ugm-3
17/04/2016,18:00:00,11.45779,V ugm-3
17/04/2016,19:00:00,13.16039,V ugm-3
17/04/2016,20:00:00,20.50774,V ugm-3
17/04/2016,21:00:00,27.54191,V ugm-3
17/04/2016,22:00:00,19.02938,V ugm-3
17/04/2016,23:00:00,23.86704,V ugm-3
17/04/2016,24:00:00,20.50774,V ugm-3
18/04/2016,01:00:00,15.33443,V ugm-3
18/04/2016,02:00:00,15.6927,V ugm-3
18/04/2016,03:00:00,11.65669,V ugm-3
18/04/2016,04:00:00,10.04254,V ugm-3
18/04/2016,05:00:00,9.45923,V ugm-3
18/04/2016,06:00:00,11.34304,V ugm-3
18/04/2016,07:00:00,19.14652,V ugm-3
18/04/2016,08:00:00,25.38079,V ugm-3
18/04/2016,09:00:00,25.02172,V ugm-3
18/04/2016,10:00:00,20.93996,V ugm-3
18/04/2016,11:00:00,19.63994,V ugm-3
18/04/2016,12:00:00,15.73796,V ugm-3
18/04/2016,13:00:00,17.21824,V ugm-3
18/04/2016,14:00:00,14.79653,V ugm-3
18/04/2016,15:00:00,19.14652,V ugm-3
18/04/2016,16:00:00,19.37076,V ugm-3
18/04/2016,17:00:00,19.99853,V ugm-3
18/04/2016,18:00:00,16.14102,V ugm-3
18/04/2016,19:00:00,16.36574,V ugm-3
18/04/2016,20:00:00,15.19959,V ugm-3
18/04/2016,21:00:00,16.50057,V ugm-3
18/04/2016,22:00:00,14.97583,V ugm-3
18/04/2016,23:00:00,14.07839,V ugm-3
18/04/2016,24:00:00,11.20821,V ugm-3
19/04/2016,01:00:00,12.90364,V ugm-3
19/04/2016,02:00:00,15.47723,V ugm-3
19/04/2016,03:00:00,25.45968,V ugm-3
19/04/2016,04:00:00,36.77355,V ugm-3
19/04/2016,05:00:00,46.87538,V ugm-3
19/04/2016,06:00:00,78.61618,V ugm-3
19/04/2016,07:00:00,93.38738,V ugm-3
19/04/2016,08:00:00,37.22251,V ugm-3
19/04/2016,09:00:00,21.28421,V ugm-3
19/04/2016,10:00:00,24.20269,V ugm-3
19/04/2016,11:00:00,24.38198,V ugm-3
19/04/2016,12:00:00,27.3454,V ugm-3
19/04/2016,13:00:00,29.76902,V ugm-3
19/04/2016,14:00:00,40.27534,V ugm-3
19/04/2016,15:00:00,37.89571,V ugm-3
19/04/2016,16:00:00,34.03485,V ugm-3
19/04/2016,17:00:00,35.65139,V ugm-3
19/04/2016,18:00:00,26.1783,V ugm-3
19/04/2016,19:00:00,25.41426,V ugm-3
19/04/2016,20:00:00,34.88735,V ugm-3
19/04/2016,21:00:00,26.76161,V ugm-3
19/04/2016,22:00:00,24.47187,V ugm-3
19/04/2016,23:00:00,31.61028,V ugm-3
19/04/2016,24:00:00,33.0021,V ugm-3
20/04/2016,01:00:00,31.44214,V ugm-3
20/04/2016,02:00:00,51.51701,V ugm-3
20/04/2016,03:00:00,33.31479,V ugm-3
20/04/2016,04:00:00,36.28108,V ugm-3
20/04/2016,05:00:00,51.15746,V ugm-3
20/04/2016,06:00:00,81.58438,V ugm-3
20/04/2016,07:00:00,155.83146,V ugm-3
20/04/2016,08:00:00,228.10101,V ugm-3
20/04/2016,09:00:00,43.33725,V ugm-3
20/04/2016,10:00:00,56.91026,V ugm-3
20/04/2016,11:00:00,40.28108,V ugm-3
20/04/2016,12:00:00,30.753,V ugm-3
20/04/2016,13:00:00,29.04514,V ugm-3
20/04/2016,14:00:00,22.25863,V ugm-3
20/04/2016,15:00:00,23.24739,V ugm-3
20/04/2016,16:00:00,24.55076,V ugm-3
20/04/2016,17:00:00,28.28109,V ugm-3
20/04/2016,18:00:00,24.73054,V ugm-3
20/04/2016,19:00:00,24.05638,V ugm-3
20/04/2016,20:00:00,26.39346,V ugm-3
20/04/2016,21:00:00,28.68559,V ugm-3
20/04/2016,22:00:00,41.04512,V ugm-3
20/04/2016,23:00:00,37.62939,V ugm-3
20/04/2016,24:00:00,50.61814,V ugm-3
21/04/2016,01:00:00,37.54046,V ugm-3
21/04/2016,02:00:00,50.9184,V ugm-3
21/04/2016,03:00:00,56.12279,V ugm-3
21/04/2016,04:00:00,35.20195,V ugm-3
21/04/2016,05:00:00,34.12139,V ugm-3
21/04/2016,06:00:00,53.28799,V ugm-3
21/04/2016,07:00:00,84.64677,V ugm-3
21/04/2016,08:00:00,121.58528,V ugm-3
21/04/2016,09:00:00,84.15191,V ugm-3
21/04/2016,10:00:00,71.23919,V ugm-3
21/04/2016,11:00:00,53.64802,V ugm-3
21/04/2016,12:00:00,34.79603,V ugm-3
21/04/2016,13:00:00,32.14243,V ugm-3
21/04/2016,14:00:00,20.21895,V ugm-3
21/04/2016,15:00:00,18.28446,V ugm-3
21/04/2016,16:00:00,27.59738,V ugm-3
21/04/2016,17:00:00,20.93853,V ugm-3
21/04/2016,18:00:00,21.52375,V ugm-3
21/04/2016,19:00:00,20.17401,V ugm-3
21/04/2016,20:00:00,25.70783,V ugm-3
21/04/2016,21:00:00,34.75204,V ugm-3
21/04/2016,22:00:00,37.8106,V ugm-3
21/04/2016,23:00:00,20.3992,V ugm-3
21/04/2016,24:00:00,17.11496,V ugm-3
22/04/2016,01:00:00,14.66378,V ugm-3
22/04/2016,02:00:00,18.21083,V ugm-3
22/04/2016,03:00:00,15.26462,V ugm-3
22/04/2016,04:00:00,11.07146,V ugm-3
22/04/2016,05:00:00,13.32582,V ugm-3
22/04/2016,06:00:00,19.32247,V ugm-3
22/04/2016,07:00:00,31.18044,V ugm-3
22/04/2016,08:00:00,42.04631,V ugm-3
22/04/2016,09:00:00,36.68127,V ugm-3
22/04/2016,10:00:00,31.90146,V ugm-3
22/04/2016,11:00:00,30.09797,V ugm-3
22/04/2016,12:00:00,30.95525,V ugm-3
22/04/2016,13:00:00,25.72456,V ugm-3
22/04/2016,14:00:00,24.5981,V ugm-3
22/04/2016,15:00:00,28.20507,V ugm-3
22/04/2016,16:00:00,34.83236,V ugm-3
22/04/2016,17:00:00,36.72622,V ugm-3
22/04/2016,18:00:00,29.46684,V ugm-3
22/04/2016,19:00:00,28.20459,V ugm-3
22/04/2016,20:00:00,24.86824,V ugm-3
22/04/2016,21:00:00,34.06593,V ugm-3
22/04/2016,22:00:00,35.23829,V ugm-3
22/04/2016,23:00:00,42.90311,V ugm-3
22/04/2016,24:00:00,40.55839,V ugm-3
23/04/2016,01:00:00,47.42426,V ugm-3
23/04/2016,02:00:00,31.17566,V ugm-3
23/04/2016,03:00:00,23.27704,V ugm-3
23/04/2016,04:00:00,15.60409,V ugm-3
23/04/2016,05:00:00,10.9548,V ugm-3
23/04/2016,06:00:00,14.25004,V ugm-3
23/04/2016,07:00:00,14.92706,V ugm-3
23/04/2016,08:00:00,17.90578,V ugm-3
23/04/2016,09:00:00,18.49292,V ugm-3
23/04/2016,10:00:00,15.83024,V ugm-3
23/04/2016,11:00:00,12.94141,V ugm-3
23/04/2016,12:00:00,12.26438,V ugm-3
23/04/2016,13:00:00,11.49699,V ugm-3
23/04/2016,14:00:00,12.71478,V ugm-3
23/04/2016,15:00:00,14.52018,V ugm-3
23/04/2016,16:00:00,14.52066,V ugm-3
23/04/2016,17:00:00,17.86084,V ugm-3
23/04/2016,18:00:00,20.25242,V ugm-3
23/04/2016,19:00:00,26.16539,V ugm-3
23/04/2016,20:00:00,38.44221,V ugm-3
23/04/2016,21:00:00,42.00806,V ugm-3
23/04/2016,22:00:00,32.80081,V ugm-3
23/04/2016,23:00:00,34.51537,V ugm-3
23/04/2016,24:00:00,23.90864,V ugm-3
24/04/2016,01:00:00,20.97503,V ugm-3
24/04/2016,02:00:00,20.37195,V ugm-3
24/04/2016,03:00:00,17.66146,V ugm-3
24/04/2016,04:00:00,12.37483,V ugm-3
24/04/2016,05:00:00,14.22709,V ugm-3
24/04/2016,06:00:00,10.02533,V ugm-3
24/04/2016,07:00:00,6.90795,V ugm-3
24/04/2016,08:00:00,8.3538,V ugm-3
24/04/2016,09:00:00,7.85703,V ugm-3
24/04/2016,10:00:00,8.39874,V ugm-3
24/04/2016,11:00:00,8.44417,V ugm-3
24/04/2016,12:00:00,10.70331,V ugm-3
24/04/2016,13:00:00,8.85057,V ugm-3
24/04/2016,14:00:00,9.75423,V ugm-3
24/04/2016,15:00:00,11.78769,V ugm-3
24/04/2016,16:00:00,17.61652,V ugm-3
24/04/2016,17:00:00,16.66792,V ugm-3
24/04/2016,18:00:00,15.13122,V ugm-3
24/04/2016,19:00:00,19.33346,V ugm-3
24/04/2016,20:00:00,25.25217,V ugm-3
24/04/2016,21:00:00,29.68009,V ugm-3
24/04/2016,22:00:00,37.81299,V ugm-3
24/04/2016,23:00:00,24.98108,V ugm-3
24/04/2016,24:00:00,11.83312,V ugm-3
25/04/2016,01:00:00,9.84683,V ugm-3
25/04/2016,02:00:00,7.61558,V ugm-3
25/04/2016,03:00:00,4.93186,V ugm-3
25/04/2016,04:00:00,3.30384,V ugm-3
25/04/2016,05:00:00,6.10757,V ugm-3
25/04/2016,06:00:00,13.02843,V ugm-3
25/04/2016,07:00:00,22.61675,V ugm-3
25/04/2016,08:00:00,30.84863,V ugm-3
25/04/2016,09:00:00,22.84338,V ugm-3
25/04/2016,10:00:00,18.77214,V ugm-3
25/04/2016,11:00:00,20.76258,V ugm-3
25/04/2016,12:00:00,18.27442,V ugm-3
25/04/2016,13:00:00,21.16946,V ugm-3
25/04/2016,14:00:00,23.06953,V ugm-3
25/04/2016,15:00:00,29.22061,V ugm-3
25/04/2016,16:00:00,29.94401,V ugm-3
25/04/2016,17:00:00,25.69253,V ugm-3
25/04/2016,18:00:00,31.39225,V ugm-3
25/04/2016,19:00:00,34.69371,V ugm-3
25/04/2016,20:00:00,44.87012,V ugm-3
25/04/2016,21:00:00,34.33129,V ugm-3
25/04/2016,22:00:00,19.45013,V ugm-3
25/04/2016,23:00:00,13.20916,V ugm-3
25/04/2016,24:00:00,7.51039,V ugm-3
26/04/2016,01:00:00,4.25021,V ugm-3
26/04/2016,02:00:00,7.02716,V ugm-3
26/04/2016,03:00:00,4.98971,V ugm-3
26/04/2016,04:00:00,3.81257,V ugm-3
26/04/2016,05:00:00,6.07649,V ugm-3
26/04/2016,06:00:00,10.64976,V ugm-3
26/04/2016,07:00:00,17.12405,V ugm-3
26/04/2016,08:00:00,22.87446,V ugm-3
26/04/2016,09:00:00,18.39156,V ugm-3
26/04/2016,10:00:00,15.58448,V ugm-3
26/04/2016,11:00:00,14.72434,V ugm-3
26/04/2016,12:00:00,13.50177,V ugm-3
26/04/2016,13:00:00,16.30884,V ugm-3
26/04/2016,14:00:00,22.37673,V ugm-3
26/04/2016,15:00:00,29.07717,V ugm-3
26/04/2016,16:00:00,28.89644,V ugm-3
26/04/2016,17:00:00,25.41043,V ugm-3
26/04/2016,18:00:00,31.16036,V ugm-3
26/04/2016,19:00:00,23.10061,V ugm-3
26/04/2016,20:00:00,26.316,V ugm-3
26/04/2016,21:00:00,23.7805,V ugm-3
26/04/2016,22:00:00,17.30573,V ugm-3
26/04/2016,23:00:00,14.67939,V ugm-3
26/04/2016,24:00:00,11.55533,V ugm-3
27/04/2016,01:00:00,8.37165,V ugm-3
27/04/2016,02:00:00,8.61326,V ugm-3
27/04/2016,03:00:00,6.63398,V ugm-3
27/04/2016,04:00:00,5.99903,V ugm-3
27/04/2016,05:00:00,7.22351,V ugm-3
27/04/2016,06:00:00,19.64233,V ugm-3
27/04/2016,07:00:00,25.62559,V ugm-3
27/04/2016,08:00:00,26.98538,V ugm-3
27/04/2016,09:00:00,26.26054,V ugm-3
27/04/2016,10:00:00,21.90912,V ugm-3
27/04/2016,11:00:00,22.54359,V ugm-3
27/04/2016,12:00:00,17.28518,V ugm-3
27/04/2016,13:00:00,26.9849,V ugm-3
27/04/2016,14:00:00,18.69086,V ugm-3
27/04/2016,15:00:00,20.32223,V ugm-3
27/04/2016,16:00:00,24.71906,V ugm-3
27/04/2016,17:00:00,30.20363,V ugm-3
27/04/2016,18:00:00,24.89979,V ugm-3
27/04/2016,19:00:00,57.80723,V ugm-3
27/04/2016,20:00:00,33.96552,V ugm-3
27/04/2016,21:00:00,22.45227,V ugm-3
27/04/2016,22:00:00,24.67412,V ugm-3
27/04/2016,23:00:00,43.39367,V ugm-3
27/04/2016,24:00:00,50.8725,V ugm-3
28/04/2016,01:00:00,33.3132,V ugm-3
28/04/2016,02:00:00,23.6334,V ugm-3
28/04/2016,03:00:00,14.45228,V ugm-3
28/04/2016,04:00:00,14.63445,V ugm-3
28/04/2016,05:00:00,20.30597,V ugm-3
28/04/2016,06:00:00,45.03459,V ugm-3
28/04/2016,07:00:00,26.56702,V ugm-3
28/04/2016,08:00:00,25.70543,V ugm-3
28/04/2016,09:00:00,23.43721,V ugm-3
28/04/2016,10:00:00,18.08269,V ugm-3
28/04/2016,11:00:00,16.99352,V ugm-3
28/04/2016,12:00:00,24.48048,V ugm-3
28/04/2016,13:00:00,19.85223,V ugm-3
28/04/2016,14:00:00,27.65666,V ugm-3
