Date,Time,Nitrogen oxides as nitrogen dioxide,Status
04/01/2015,11:00:00,249.59368,V ugm-3
04/01/2015,12:00:00,174.24788,V ugm-3
04/01/2015,13:00:00,97.92861,V ugm-3
04/01/2015,14:00:00,34.31312,V ugm-3
04/01/2015,15:00:00,37.0872,V ugm-3
04/01/2015,16:00:00,59.23347,V ugm-3
04/01/2015,17:00:00,67.8971,V ugm-3
04/01/2015,18:00:00,58.5029,V ugm-3
04/01/2015,19:00:00,32.70662,V ugm-3
04/01/2015,20:00:00,32.51154,V ugm-3
04/01/2015,21:00:00,41.61313,V ugm-3
04/01/2015,22:00:00,36.45464,V ugm-3
04/01/2015,23:00:00,27.35258,V ugm-3
04/01/2015,24:00:00,26.72002,V ugm-3
05/01/2015,01:00:00,27.28628,V ugm-3
05/01/2015,02:00:00,24.62599,V ugm-3
05/01/2015,03:00:00,21.5271,V ugm-3
05/01/2015,04:00:00,23.86274,V ugm-3
05/01/2015,05:00:00,23.47403,V ugm-3
05/01/2015,06:00:00,22.98729,V ugm-3
05/01/2015,07:00:00,27.95214,V ugm-3
05/01/2015,08:00:00,112.49708,V ugm-3
05/01/2015,09:00:00,419.77032,V ugm-3
05/01/2015,10:00:00,534.83397,V ugm-3
05/01/2015,11:00:00,168.32534,V ugm-3
05/01/2015,12:00:00,95.16935,V ugm-3
05/01/2015,13:00:00,42.35901,V ugm-3
05/01/2015,14:00:00,33.20865,V ugm-3
05/01/2015,15:00:00,35.39846,V ugm-3
05/01/2015,16:00:00,62.26622,V ugm-3
05/01/2015,17:00:00,61.00062,V ugm-3
05/01/2015,18:00:00,62.65541,V ugm-3
05/01/2015,19:00:00,48.39486,V ugm-3
05/01/2015,20:00:00,39.68198,V ugm-3
05/01/2015,21:00:00,40.46133,V ugm-3
05/01/2015,22:00:00,44.0138,V ugm-3
05/01/2015,23:00:00,48.92988,V ugm-3
05/01/2015,24:00:00,34.52349,V ugm-3
06/01/2015,01:00:00,34.119,V ugm-3
06/01/2015,02:00:00,29.12164,V ugm-3
06/01/2015,03:00:00,20.52256,V ugm-3
06/01/2015,04:00:00,19.50033,V ugm-3
06/01/2015,05:00:00,12.49149,V ugm-3
06/01/2015,06:00:00,12.73534,V ugm-3
06/01/2015,07:00:00,19.11113,V ugm-3
06/01/2015,08:00:00,33.90815,V ugm-3
06/01/2015,09:00:00,51.86796,V ugm-3
06/01/2015,10:00:00,58.68219,V ugm-3
06/01/2015,11:00:00,28.94282,V ugm-3
06/01/2015,12:00:00,28.30978,V ugm-3
06/01/2015,13:00:00,21.15512,V ugm-3
06/01/2015,14:00:00,23.15081,V ugm-3
06/01/2015,15:00:00,30.4513,V ugm-3
06/01/2015,16:00:00,31.66861,V ugm-3
06/01/2015,17:00:00,54.54498,V ugm-3
06/01/2015,18:00:00,71.7264,V ugm-3
06/01/2015,19:00:00,91.29319,V ugm-3
06/01/2015,20:00:00,95.13875,V ugm-3
06/01/2015,21:00:00,67.10245,V ugm-3
06/01/2015,22:00:00,63.30614,V ugm-3
06/01/2015,23:00:00,58.63343,V ugm-3
06/01/2015,24:00:00,47.53614,V ugm-3
07/01/2015,01:00:00,38.2245,V ugm-3
07/01/2015,02:00:00,27.97031,V ugm-3
07/01/2015,03:00:00,17.08388,V ugm-3
07/01/2015,04:00:00,17.76569,V ugm-3
07/01/2015,05:00:00,16.20844,V ugm-3
07/01/2015,06:00:00,12.02245,V ugm-3
07/01/2015,07:00:00,17.32773,V ugm-3
07/01/2015,08:00:00,30.4207,V ugm-3
07/01/2015,09:00:00,45.02312,V ugm-3
07/01/2015,10:00:00,45.94733,V ugm-3
07/01/2015,11:00:00,43.75704,V ugm-3
07/01/2015,12:00:00,No data,V ugm-3
07/01/2015,13:00:00,30.71284,V ugm-3
07/01/2015,14:00:00,33.53617,V ugm-3
07/01/2015,15:00:00,29.10682,V ugm-3
07/01/2015,16:00:00,31.10203,V ugm-3
07/01/2015,17:00:00,34.26531,V ugm-3
07/01/2015,18:00:00,31.49123,V ugm-3
07/01/2015,19:00:00,22.43888,V ugm-3
07/01/2015,20:00:00,18.10612,V ugm-3
07/01/2015,21:00:00,14.16445,V ugm-3
07/01/2015,22:00:00,12.60624,V ugm-3
07/01/2015,23:00:00,10.80563,V ugm-3
07/01/2015,24:00:00,9.97799,V ugm-3
08/01/2015,01:00:00,6.29213,V ugm-3
08/01/2015,02:00:00,17.00978,V ugm-3
08/01/2015,03:00:00,10.36862,V ugm-3
08/01/2015,04:00:00,7.98086,V ugm-3
08/01/2015,05:00:00,6.46999,V ugm-3
08/01/2015,06:00:00,6.51876,V ugm-3
08/01/2015,07:00:00,12.60863,V ugm-3
08/01/2015,08:00:00,21.62273,V ugm-3
08/01/2015,09:00:00,35.21582,V ugm-3
08/01/2015,10:00:00,55.87321,V ugm-3
08/01/2015,11:00:00,40.62341,V ugm-3
08/01/2015,12:00:00,40.47711,V ugm-3
08/01/2015,13:00:00,30.63586,V ugm-3
08/01/2015,14:00:00,26.49434,V ugm-3
08/01/2015,15:00:00,28.83285,V ugm-3
08/01/2015,16:00:00,46.76254,V ugm-3
08/01/2015,17:00:00,55.14216,V ugm-3
08/01/2015,18:00:00,67.27362,V ugm-3
08/01/2015,19:00:00,78.33361,V ugm-3
08/01/2015,20:00:00,47.10344,V ugm-3
08/01/2015,21:00:00,22.10946,V ugm-3
08/01/2015,22:00:00,15.77621,V ugm-3
08/01/2015,23:00:00,10.85583,V ugm-3
08/01/2015,24:00:00,11.63469,V ugm-3
09/01/2015,01:00:00,9.13984,V ugm-3
09/01/2015,02:00:00,14.79128,V ugm-3
09/01/2015,03:00:00,8.21467,V ugm-3
09/01/2015,04:00:00,4.65789,V ugm-3
09/01/2015,05:00:00,3.82978,V ugm-3
09/01/2015,06:00:00,4.70618,V ugm-3
09/01/2015,07:00:00,6.94763,V ugm-3
09/01/2015,08:00:00,10.65071,V ugm-3
09/01/2015,09:00:00,15.27896,V ugm-3
09/01/2015,10:00:00,17.56822,V ugm-3
09/01/2015,11:00:00,16.59428,V ugm-3
09/01/2015,12:00:00,18.25147,V ugm-3
09/01/2015,13:00:00,22.63587,V ugm-3
09/01/2015,14:00:00,28.62821,V ugm-3
09/01/2015,15:00:00,27.75133,V ugm-3
09/01/2015,16:00:00,14.69469,V ugm-3
09/01/2015,17:00:00,14.10995,V ugm-3
09/01/2015,18:00:00,9.96843,V ugm-3
09/01/2015,19:00:00,8.60434,V ugm-3
09/01/2015,20:00:00,7.48361,V ugm-3
09/01/2015,21:00:00,8.11713,V ugm-3
09/01/2015,22:00:00,6.65598,V ugm-3
09/01/2015,23:00:00,7.87376,V ugm-3
09/01/2015,24:00:00,7.09346,V ugm-3
10/01/2015,01:00:00,6.99401,V ugm-3
10/01/2015,02:00:00,13.17139,V ugm-3
10/01/2015,03:00:00,13.18764,V ugm-3
10/01/2015,04:00:00,8.21323,V ugm-3
10/01/2015,05:00:00,4.21419,V ugm-3
10/01/2015,06:00:00,3.87281,V ugm-3
10/01/2015,07:00:00,3.77528,V ugm-3
10/01/2015,08:00:00,4.11666,V ugm-3
10/01/2015,09:00:00,7.09155,V ugm-3
10/01/2015,10:00:00,7.43293,V ugm-3
10/01/2015,11:00:00,7.87185,V ugm-3
10/01/2015,12:00:00,9.18861,V ugm-3
10/01/2015,13:00:00,9.8226,V ugm-3
10/01/2015,14:00:00,9.96891,V ugm-3
10/01/2015,15:00:00,12.06596,V ugm-3
10/01/2015,16:00:00,10.31029,V ugm-3
10/01/2015,17:00:00,15.77239,V ugm-3
10/01/2015,18:00:00,25.37983,V ugm-3
10/01/2015,19:00:00,21.03941,V ugm-3
10/01/2015,20:00:00,20.50296,V ugm-3
10/01/2015,21:00:00,20.16158,V ugm-3
10/01/2015,22:00:00,13.52903,V ugm-3
10/01/2015,23:00:00,12.35858,V ugm-3
10/01/2015,24:00:00,15.82116,V ugm-3
11/01/2015,01:00:00,22.7205,V ugm-3
11/01/2015,02:00:00,29.87325,V ugm-3
11/01/2015,03:00:00,25.71165,V ugm-3
11/01/2015,04:00:00,15.47021,V ugm-3
11/01/2015,05:00:00,5.27754,V ugm-3
11/01/2015,06:00:00,4.64355,V ugm-3
11/01/2015,07:00:00,4.39971,V ugm-3
11/01/2015,08:00:00,4.88739,V ugm-3
11/01/2015,09:00:00,8.20367,V ugm-3
11/01/2015,10:00:00,8.54505,V ugm-3
11/01/2015,11:00:00,11.42241,V ugm-3
11/01/2015,12:00:00,10.73964,V ugm-3
11/01/2015,13:00:00,9.66673,V ugm-3
11/01/2015,14:00:00,11.08103,V ugm-3
11/01/2015,15:00:00,11.03226,V ugm-3
11/01/2015,16:00:00,9.32535,V ugm-3
11/01/2015,17:00:00,13.32439,V ugm-3
11/01/2015,18:00:00,12.88547,V ugm-3
11/01/2015,19:00:00,9.76427,V ugm-3
11/01/2015,20:00:00,14.00715,V ugm-3
11/01/2015,21:00:00,14.00715,V ugm-3
11/01/2015,22:00:00,13.03178,V ugm-3
11/01/2015,23:00:00,13.66577,V ugm-3
11/01/2015,24:00:00,9.61796,V ugm-3
12/01/2015,01:00:00,5.60745,V ugm-3
12/01/2015,02:00:00,9.57398,V ugm-3
12/01/2015,03:00:00,4.72961,V ugm-3
12/01/2015,04:00:00,4.09562,V ugm-3
12/01/2015,05:00:00,3.90054,V ugm-3
12/01/2015,06:00:00,4.29069,V ugm-3
12/01/2015,07:00:00,6.82667,V ugm-3
12/01/2015,08:00:00,13.55676,V ugm-3
12/01/2015,09:00:00,15.65381,V ugm-3
12/01/2015,10:00:00,16.62919,V ugm-3
12/01/2015,11:00:00,15.65381,V ugm-3
12/01/2015,12:00:00,18.82378,V ugm-3
12/01/2015,13:00:00,19.50654,V ugm-3
12/01/2015,14:00:00,23.31051,V ugm-3
12/01/2015,15:00:00,22.96913,V ugm-3
12/01/2015,16:00:00,26.48048,V ugm-3
12/01/2015,17:00:00,31.06474,V ugm-3
12/01/2015,18:00:00,43.59831,V ugm-3
12/01/2015,19:00:00,79.88226,V ugm-3
12/01/2015,20:00:00,71.88418,V ugm-3
12/01/2015,21:00:00,31.16228,V ugm-3
12/01/2015,22:00:00,20.043,V ugm-3
12/01/2015,23:00:00,19.94546,V ugm-3
12/01/2015,24:00:00,13.8006,V ugm-3
13/01/2015,01:00:00,14.71605,V ugm-3
13/01/2015,02:00:00,15.30255,V ugm-3
13/01/2015,03:00:00,10.82762,V ugm-3
13/01/2015,04:00:00,7.80013,V ugm-3
13/01/2015,05:00:00,7.36169,V ugm-3
13/01/2015,06:00:00,6.38488,V ugm-3
13/01/2015,07:00:00,10.63207,V ugm-3
13/01/2015,08:00:00,17.22206,V ugm-3
13/01/2015,09:00:00,30.94043,V ugm-3
13/01/2015,10:00:00,No data,V ugm-3
13/01/2015,11:00:00,No data,V ugm-3
13/01/2015,12:00:00,No data,V ugm-3
13/01/2015,13:00:00,No data,V ugm-3
13/01/2015,14:00:00,41.07731,V ugm-3
13/01/2015,15:00:00,66.08787,V ugm-3
13/01/2015,16:00:00,49.83162,V ugm-3
13/01/2015,17:00:00,50.71089,V ugm-3
13/01/2015,18:00:00,56.03099,V ugm-3
13/01/2015,19:00:00,34.74726,V ugm-3
13/01/2015,20:00:00,27.96218,V ugm-3
13/01/2015,21:00:00,21.51849,V ugm-3
13/01/2015,22:00:00,17.95455,V ugm-3
13/01/2015,23:00:00,15.66051,V ugm-3
13/01/2015,24:00:00,12.7798,V ugm-3
14/01/2015,01:00:00,10.41101,V ugm-3
14/01/2015,02:00:00,11.12756,V ugm-3
14/01/2015,03:00:00,8.47429,V ugm-3
14/01/2015,04:00:00,7.10828,V ugm-3
14/01/2015,05:00:00,5.64283,V ugm-3
14/01/2015,06:00:00,6.57039,V ugm-3
14/01/2015,07:00:00,12.03823,V ugm-3
14/01/2015,08:00:00,22.63157,V ugm-3
14/01/2015,09:00:00,45.67337,V ugm-3
14/01/2015,10:00:00,89.51026,V ugm-3
14/01/2015,11:00:00,28.83094,V ugm-3
14/01/2015,12:00:00,19.75087,V ugm-3
14/01/2015,13:00:00,16.6268,V ugm-3
14/01/2015,14:00:00,27.07383,V ugm-3
14/01/2015,15:00:00,40.93754,V ugm-3
14/01/2015,16:00:00,46.35661,V ugm-3
14/01/2015,17:00:00,75.49976,V ugm-3
14/01/2015,18:00:00,85.45863,V ugm-3
14/01/2015,19:00:00,41.57201,V ugm-3
14/01/2015,20:00:00,32.73626,V ugm-3
14/01/2015,21:00:00,21.41092,V ugm-3
14/01/2015,22:00:00,16.6268,V ugm-3
14/01/2015,23:00:00,11.15992,V ugm-3
14/01/2015,24:00:00,10.62203,V ugm-3
15/01/2015,01:00:00,9.1086,V ugm-3
15/01/2015,02:00:00,14.77661,V ugm-3
15/01/2015,03:00:00,8.03346,V ugm-3
15/01/2015,04:00:00,5.9321,V ugm-3
15/01/2015,05:00:00,4.80898,V ugm-3
15/01/2015,06:00:00,5.78531,V ugm-3
15/01/2015,07:00:00,9.64569,V ugm-3
15/01/2015,08:00:00,20.93375,V ugm-3
15/01/2015,09:00:00,29.14268,V ugm-3
15/01/2015,10:00:00,29.82687,V ugm-3
15/01/2015,11:00:00,26.69993,V ugm-3
15/01/2015,12:00:00,21.5687,V ugm-3
15/01/2015,13:00:00,19.66337,V ugm-3
15/01/2015,14:00:00,23.67006,V ugm-3
15/01/2015,15:00:00,18.92993,V ugm-3
15/01/2015,16:00:00,22.644,V ugm-3
15/01/2015,17:00:00,22.79031,V ugm-3
15/01/2015,18:00:00,19.41905,V ugm-3
15/01/2015,19:00:00,15.80299,V ugm-3
15/01/2015,20:00:00,14.38583,V ugm-3
15/01/2015,21:00:00,14.43459,V ugm-3
15/01/2015,22:00:00,12.91989,V ugm-3
15/01/2015,23:00:00,11.16087,V ugm-3
15/01/2015,24:00:00,9.45062,V ugm-3
16/01/2015,01:00:00,7.99106,V ugm-3
16/01/2015,02:00:00,10.33579,V ugm-3
16/01/2015,03:00:00,10.46616,V ugm-3
16/01/2015,04:00:00,4.74969,V ugm-3
16/01/2015,05:00:00,7.38799,V ugm-3
16/01/2015,06:00:00,10.66219,V ugm-3
16/01/2015,07:00:00,29.8656,V ugm-3
16/01/2015,08:00:00,47.21245,V ugm-3
16/01/2015,09:00:00,80.00083,V ugm-3
16/01/2015,10:00:00,90.0668,V ugm-3
16/01/2015,11:00:00,48.82565,V ugm-3
16/01/2015,12:00:00,23.02459,V ugm-3
16/01/2015,13:00:00,33.28658,V ugm-3
16/01/2015,14:00:00,30.50103,V ugm-3
16/01/2015,15:00:00,34.84958,V ugm-3
16/01/2015,16:00:00,50.48618,V ugm-3
16/01/2015,17:00:00,43.98846,V ugm-3
16/01/2015,18:00:00,34.55696,V ugm-3
16/01/2015,19:00:00,40.90933,V ugm-3
16/01/2015,20:00:00,34.06784,V ugm-3
16/01/2015,21:00:00,86.20689,V ugm-3
16/01/2015,22:00:00,57.57247,V ugm-3
16/01/2015,23:00:00,44.23182,V ugm-3
16/01/2015,24:00:00,47.84788,V ugm-3
17/01/2015,01:00:00,73.33545,V ugm-3
17/01/2015,02:00:00,55.20559,V ugm-3
17/01/2015,03:00:00,63.43906,V ugm-3
17/01/2015,04:00:00,40.00998,V ugm-3
17/01/2015,05:00:00,22.98921,V ugm-3
17/01/2015,06:00:00,30.91269,V ugm-3
17/01/2015,07:00:00,11.73893,V ugm-3
17/01/2015,08:00:00,19.80967,V ugm-3
17/01/2015,09:00:00,38.0052,V ugm-3
17/01/2015,10:00:00,24.74918,V ugm-3
17/01/2015,11:00:00,41.33056,V ugm-3
17/01/2015,12:00:00,36.87969,V ugm-3
17/01/2015,13:00:00,26.75492,V ugm-3
17/01/2015,14:00:00,29.34731,V ugm-3
17/01/2015,15:00:00,22.25481,V ugm-3
17/01/2015,16:00:00,24.74966,V ugm-3
17/01/2015,17:00:00,27.34158,V ugm-3
17/01/2015,18:00:00,52.87441,V ugm-3
17/01/2015,19:00:00,67.35203,V ugm-3
17/01/2015,20:00:00,104.86763,V ugm-3
17/01/2015,21:00:00,96.99292,V ugm-3
17/01/2015,22:00:00,97.77561,V ugm-3
17/01/2015,23:00:00,88.6286,V ugm-3
17/01/2015,24:00:00,100.26951,V ugm-3
18/01/2015,01:00:00,91.71649,V ugm-3
18/01/2015,02:00:00,72.34796,V ugm-3
18/01/2015,03:00:00,44.98965,V ugm-3
18/01/2015,04:00:00,39.21773,V ugm-3
18/01/2015,05:00:00,35.50078,V ugm-3
18/01/2015,06:00:00,11.8269,V ugm-3
18/01/2015,07:00:00,19.6036,V ugm-3
18/01/2015,08:00:00,47.43478,V ugm-3
18/01/2015,09:00:00,44.01093,V ugm-3
18/01/2015,10:00:00,50.5163,V ugm-3
18/01/2015,11:00:00,36.13621,V ugm-3
18/01/2015,12:00:00,18.43028,V ugm-3
18/01/2015,13:00:00,17.59835,V ugm-3
18/01/2015,14:00:00,18.87064,V ugm-3
18/01/2015,15:00:00,30.21798,V ugm-3
18/01/2015,16:00:00,32.46803,V ugm-3
18/01/2015,17:00:00,32.272,V ugm-3
18/01/2015,18:00:00,25.76711,V ugm-3
18/01/2015,19:00:00,24.59284,V ugm-3
18/01/2015,20:00:00,25.32628,V ugm-3
18/01/2015,21:00:00,24.54407,V ugm-3
18/01/2015,22:00:00,24.54455,V ugm-3
18/01/2015,23:00:00,25.57156,V ugm-3
18/01/2015,24:00:00,18.5283,V ugm-3
19/01/2015,01:00:00,10.9803,V ugm-3
19/01/2015,02:00:00,9.15259,V ugm-3
19/01/2015,03:00:00,6.1004,V ugm-3
19/01/2015,04:00:00,5.6108,V ugm-3
19/01/2015,05:00:00,6.05163,V ugm-3
19/01/2015,06:00:00,9.86993,V ugm-3
19/01/2015,07:00:00,15.20724,V ugm-3
19/01/2015,08:00:00,33.86033,V ugm-3
19/01/2015,09:00:00,60.20168,V ugm-3
19/01/2015,10:00:00,55.69678,V ugm-3
19/01/2015,11:00:00,41.44961,V ugm-3
19/01/2015,12:00:00,31.70686,V ugm-3
19/01/2015,13:00:00,32.294,V ugm-3
19/01/2015,14:00:00,31.90241,V ugm-3
19/01/2015,15:00:00,35.13406,V ugm-3
19/01/2015,16:00:00,46.10081,V ugm-3
19/01/2015,17:00:00,66.8108,V ugm-3
19/01/2015,18:00:00,111.75646,V ugm-3
19/01/2015,19:00:00,134.66964,V ugm-3
19/01/2015,20:00:00,79.19806,V ugm-3
19/01/2015,21:00:00,91.046,V ugm-3
19/01/2015,22:00:00,137.70478,V ugm-3
19/01/2015,23:00:00,132.9068,V ugm-3
19/01/2015,24:00:00,124.5836,V ugm-3
20/01/2015,01:00:00,106.9317,V ugm-3
20/01/2015,02:00:00,91.19884,V ugm-3
20/01/2015,03:00:00,90.64437,V ugm-3
20/01/2015,04:00:00,70.08117,V ugm-3
20/01/2015,05:00:00,58.42831,V ugm-3
20/01/2015,06:00:00,51.47637,V ugm-3
20/01/2015,07:00:00,70.03288,V ugm-3
20/01/2015,08:00:00,125.06316,V ugm-3
20/01/2015,09:00:00,157.71957,V ugm-3
20/01/2015,10:00:00,115.90802,V ugm-3
20/01/2015,11:00:00,97.79282,V ugm-3
20/01/2015,12:00:00,88.04959,V ugm-3
20/01/2015,13:00:00,103.8148,V ugm-3
20/01/2015,14:00:00,91.37877,V ugm-3
20/01/2015,15:00:00,96.91116,V ugm-3
20/01/2015,16:00:00,103.32473,V ugm-3
20/01/2015,17:00:00,146.75234,V ugm-3
20/01/2015,18:00:00,168.73557,V ugm-3
20/01/2015,19:00:00,118.79637,V ugm-3
20/01/2015,20:00:00,104.45119,V ugm-3
20/01/2015,21:00:00,106.7524,V ugm-3
20/01/2015,22:00:00,108.85759,V ugm-3
20/01/2015,23:00:00,93.58197,V ugm-3
20/01/2015,24:00:00,69.0532,V ugm-3
21/01/2015,01:00:00,64.16374,V ugm-3
21/01/2015,02:00:00,51.95689,V ugm-3
21/01/2015,03:00:00,32.96003,V ugm-3
21/01/2015,04:00:00,24.3925,V ugm-3
21/01/2015,05:00:00,24.49004,V ugm-3
21/01/2015,06:00:00,38.44364,V ugm-3
21/01/2015,07:00:00,68.11321,V ugm-3
21/01/2015,08:00:00,79.42278,V ugm-3
21/01/2015,09:00:00,103.36489,V ugm-3
21/01/2015,10:00:00,211.07689,V ugm-3
21/01/2015,11:00:00,111.68761,V ugm-3
21/01/2015,12:00:00,73.79286,V ugm-3
21/01/2015,13:00:00,102.09212,V ugm-3
21/01/2015,14:00:00,109.38687,V ugm-3
21/01/2015,15:00:00,128.33401,V ugm-3
21/01/2015,16:00:00,125.54367,V ugm-3
21/01/2015,17:00:00,112.2757,V ugm-3
21/01/2015,18:00:00,117.95487,V ugm-3
21/01/2015,19:00:00,167.64927,V ugm-3
21/01/2015,20:00:00,157.71001,V ugm-3
21/01/2015,21:00:00,103.02159,V ugm-3
21/01/2015,22:00:00,69.53324,V ugm-3
21/01/2015,23:00:00,73.49881,V ugm-3
21/01/2015,24:00:00,75.06563,V ugm-3
22/01/2015,01:00:00,63.43316,V ugm-3
22/01/2015,02:00:00,64.28168,V ugm-3
22/01/2015,03:00:00,57.53565,V ugm-3
22/01/2015,04:00:00,40.38292,V ugm-3
22/01/2015,05:00:00,26.7095,V ugm-3
22/01/2015,06:00:00,49.9392,V ugm-3
22/01/2015,07:00:00,49.49837,V ugm-3
22/01/2015,08:00:00,76.59945,V ugm-3
22/01/2015,09:00:00,133.64454,V ugm-3
22/01/2015,10:00:00,123.84298,V ugm-3
22/01/2015,11:00:00,91.74263,V ugm-3
22/01/2015,12:00:00,102.81887,V ugm-3
22/01/2015,13:00:00,71.30661,V ugm-3
22/01/2015,14:00:00,69.2478,V ugm-3
22/01/2015,15:00:00,79.34389,V ugm-3
22/01/2015,16:00:00,126.39139,V ugm-3
22/01/2015,17:00:00,200.00112,V ugm-3
22/01/2015,18:00:00,183.43648,V ugm-3
22/01/2015,19:00:00,180.00593,V ugm-3
22/01/2015,20:00:00,147.85681,V ugm-3
22/01/2015,21:00:00,160.45206,V ugm-3
22/01/2015,22:00:00,167.31315,V ugm-3
22/01/2015,23:00:00,116.34455,V ugm-3
22/01/2015,24:00:00,70.96379,V ugm-3
23/01/2015,01:00:00,63.48799,V ugm-3
23/01/2015,02:00:00,80.15096,V ugm-3
23/01/2015,03:00:00,73.15934,V ugm-3
23/01/2015,04:00:00,72.17871,V ugm-3
23/01/2015,05:00:00,72.7668,V ugm-3
23/01/2015,06:00:00,61.69151,V ugm-3
23/01/2015,07:00:00,49.38983,V ugm-3
23/01/2015,08:00:00,55.51605,V ugm-3
23/01/2015,09:00:00,67.08189,V ugm-3
23/01/2015,10:00:00,80.16674,V ugm-3
23/01/2015,11:00:00,90.36084,V ugm-3
23/01/2015,12:00:00,78.30492,V ugm-3
23/01/2015,13:00:00,77.07949,V ugm-3
23/01/2015,14:00:00,90.31208,V ugm-3
23/01/2015,15:00:00,89.96926,V ugm-3
23/01/2015,16:00:00,79.62837,V ugm-3
23/01/2015,17:00:00,72.08117,V ugm-3
23/01/2015,18:00:00,94.7223,V ugm-3
23/01/2015,19:00:00,90.50811,V ugm-3
23/01/2015,20:00:00,67.57149,V ugm-3
23/01/2015,21:00:00,42.1362,V ugm-3
23/01/2015,22:00:00,31.15941,V ugm-3
23/01/2015,23:00:00,23.31768,V ugm-3
23/01/2015,24:00:00,26.01335,V ugm-3
24/01/2015,01:00:00,22.20221,V ugm-3
24/01/2015,02:00:00,27.17344,V ugm-3
24/01/2015,03:00:00,21.41809,V ugm-3
24/01/2015,04:00:00,15.08915,V ugm-3
24/01/2015,05:00:00,10.52736,V ugm-3
24/01/2015,06:00:00,7.43676,V ugm-3
